firstname;lastname;IBAN;category;amount;name;description;date
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U147;Garden;443,16;Murray Group;ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper;8/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U148;Home;-1.029,09;Rowe Group;augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac;28/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U149;Tools;-1.057,48;Hartmann-Wisoky;volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit;28/11/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U150;Movies;91,83;Leannon, Bednar and Hoeger;pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique;12/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U151;Tools;-19,10;Lakin Inc;donec dapibus duis at velit eu est congue elementum;6/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U152;Shoes;-2,92;Runolfsson, Hagenes and Hilpert;nullam sit amet turpis elementum ligula vehicula consequat;27/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U153;Garden;142,04;Hessel-Brakus;odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim;23/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U154;Baby;-1.263,43;Schinner, McLaughlin and Jacobs;rhoncus dui vel sem sed sagittis nam congue risus;27/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U155;Music;428,14;Jones-Pfeffer;nunc nisl duis bibendum felis sed;10/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U156;Jewelery;-866,83;Stroman, Borer and Goyette;sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis;20/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U157;Movies;99,29;Lindgren, Hintz and Glover;erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus;27/11/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U158;Sports;-803,00;Mante Inc;at nibh in hac habitasse platea dictumst aliquam;18/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U159;Clothing;-203,54;Swift-Hermann;;17/03/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U160;Outdoors;496,24;Marquardt, Paucek and Price;rutrum at lorem integer tincidunt ante vel ipsum praesent blandit;24/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U161;Outdoors;387,04;Ankunding LLC;curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque;4/03/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U162;Beauty;-1.203,79;Boyer, Wiza and Durgan;amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu;22/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U163;Sports;-1.220,60;Beatty LLC;augue vestibulum ante ipsum primis in faucibus orci luctus et;6/02/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U164;Automotive;-349,38;Zemlak Group;pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc;24/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U165;Clothing;-500,33;Zulauf-Koss;faucibus cursus urna ut tellus nulla ut erat;6/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U166;Health;-25,81;Bosco Inc;orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis;22/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U167;Toys;264,45;Gottlieb-Hodkiewicz;suspendisse potenti nullam porttitor lacus;22/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U168;Movies;-430,32;O'Kon Group;ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id;12/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U169;Sports;-491,68;Auer Inc;venenatis tristique fusce congue diam id ornare imperdiet sapien urna;13/03/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U170;Kids;227,83;Klein, Fahey and Thompson;id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer;14/07/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U171;Automotive;-585,59;Rogahn, Swaniawski and Hyatt;pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris;28/07/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U172;Shoes;-927,45;O'Connell-Stark;ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam;25/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U173;Books;-1.232,75;Morar, Windler and Effertz;amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris;21/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U174;Outdoors;-328,10;Senger LLC;amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut;13/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U175;Outdoors;-1.021,75;Weissnat, Strosin and Howell;magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel;26/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U176;Tools;-1.027,47;Senger, Jacobs and Fay;varius ut blandit non interdum in;6/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U177;Home;-1.156,60;Grady-Wiza;mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis;15/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U178;Jewelery;447,15;Lubowitz Group;pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas;7/12/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U179;Computers;-237,75;Little Inc;urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam;29/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U180;Health;-903,07;Lehner-Reichel;eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec;9/01/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U181;Kids;-57,37;Leffler, Cummerata and Boyle;sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet;12/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U182;Shoes;-468,24;O'Conner and Sons;pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat;13/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U183;Jewelery;-174,97;Donnelly, Bergnaum and Raynor;integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam;18/02/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U184;Computers;115,38;Franecki, West and Kuhn;in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae;15/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U185;Computers;249,00;Wolff-Blick;neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum;31/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U186;Toys;53,42;Roob, Yundt and Willms;dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida;23/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U187;Sports;-767,19;Dickens LLC;sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat;21/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U188;Movies;-174,96;Swift-Huel;ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor;12/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U189;Games;222,85;Kulas Group;in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin;22/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U190;Shoes;-430,10;Reinger-McCullough;odio porttitor id consequat;6/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U191;Shoes;-245,37;Wolff, Jerde and Rosenbaum;nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse;12/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U192;Jewelery;422,36;Kessler Group;ac nibh fusce lacus purus;30/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U193;Sports;247,61;Larkin, Wisozk and Schultz;cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus;18/07/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U194;Music;171,67;Hackett-Volkman;vestibulum quam sapien varius ut blandit non interdum;13/12/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U195;Home;-723,81;Beer-Cormier;sit amet justo morbi ut odio cras mi;17/01/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U196;Grocery;-1.068,56;Kuhic, Walter and Walter;amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus;21/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U197;Garden;-1.163,17;Shields-Ruecker;eget tempus vel pede;29/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U198;Home;-319,65;Smith and Sons;nisi at nibh in hac habitasse;18/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U199;Baby;-813,81;Buckridge-Kilback;suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus;6/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U200;Health;-34,05;Luettgen-Greenholt;in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate;29/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U201;Automotive;-1.164,57;Wisoky, Wolf and Aufderhar;rutrum nulla tellus in sagittis dui vel nisl duis ac nibh;6/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U202;Automotive;-1.216,84;Wiegand Group;nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede;21/12/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U203;Automotive;-573,68;Wilderman-Trantow;cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing;10/12/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U204;Clothing;-271,30;Kemmer and Sons;sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio;22/03/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U205;Baby;470,75;Krajcik, Conroy and Treutel;leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas;9/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U206;Health;-211,06;Reichel Group;maecenas pulvinar lobortis est phasellus sit amet;29/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U207;Shoes;-611,45;Bosco-Williamson;non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus;28/03/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U208;Toys;-155,47;Heathcote, Haag and Marquardt;lectus in est risus;10/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U209;Kids;-1.126,00;Gutkowski, Spinka and Bartell;primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor;19/12/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U210;Music;-121,05;Grant Inc;elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis;13/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U211;Home;-851,98;Schmeler-Toy;pretium iaculis diam erat fermentum justo nec condimentum neque;19/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U212;Games;-722,90;Reinger Inc;ultricies eu nibh quisque id justo sit amet sapien;28/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U213;Industrial;-1.279,85;Konopelski, Hand and Bruen;fusce congue diam id ornare imperdiet sapien;19/03/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U214;Grocery;-1.047,79;Wyman, Treutel and Pacocha;ipsum ac tellus semper interdum mauris ullamcorper purus;18/11/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U215;Books;-1.172,05;Bartell LLC;congue etiam justo etiam pretium iaculis justo in;8/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U216;Baby;-206,46;Hammes Inc;lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla;20/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U217;Shoes;-1.031,39;Bernier-Frami;ac neque duis bibendum morbi;15/01/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U218;Outdoors;-545,60;Schumm-Abernathy;lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum;12/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U219;Industrial;-928,38;Spinka, Hettinger and Hessel;;2/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U220;Games;-1.028,26;Hahn LLC;amet eros suspendisse accumsan tortor quis turpis sed ante vivamus;25/11/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U221;Home;-76,15;Pouros, Harber and Abbott;lectus suspendisse potenti in eleifend quam;28/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U222;Kids;-163,97;Mosciski, Waters and Willms;lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque;11/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U223;Games;-83,04;Thiel Group;consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla;23/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U224;Grocery;-748,14;Hudson-Lowe;sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem;9/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U225;Tools;-654,22;Langosh-O'Keefe;nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit;15/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U226;Industrial;-232,96;Marquardt and Sons;augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices;7/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U227;Music;-239,19;Emard-Kub;scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem;15/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U228;Games;479,84;Nitzsche, Hermiston and Schmitt;sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend;3/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U229;Home;413,45;Deckow Inc;nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis;4/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U230;Grocery;-25,71;Wolf and Sons;tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin;18/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U231;Tools;241,28;Schowalter Group;;14/07/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U232;Tools;-547,44;Raynor-Gibson;nec condimentum neque sapien placerat ante nulla justo aliquam quis;14/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U233;Home;-851,07;Dare-Sawayn;cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut;22/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U234;Music;395,10;Buckridge-Dach;lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula;28/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U235;Toys;291,37;Shanahan-Larson;orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio;12/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U236;Beauty;62,41;Rath-Russel;dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum;18/11/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U237;Industrial;53,40;McLaughlin, Lubowitz and Beatty;ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer;5/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U238;Clothing;283,77;Becker-Strosin;tincidunt lacus at velit vivamus;1/02/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U239;Baby;-217,79;Stamm LLC;eros suspendisse accumsan tortor quis turpis sed ante;31/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U240;Music;-617,00;Bashirian, Fisher and Waelchi;ac neque duis bibendum morbi non quam nec dui luctus rutrum;17/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U241;Jewelery;-1.069,68;Erdman-Christiansen;id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget;26/11/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U242;Computers;-568,82;Thiel-DuBuque;libero convallis eget eleifend luctus ultricies eu;23/12/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U243;Garden;-602,94;Bogisich Inc;ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit;27/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U244;Industrial;294,81;Mills LLC;euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a;17/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U245;Industrial;-621,93;Huels, Considine and Bode;pellentesque quisque porta volutpat erat quisque erat;21/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U246;Industrial;-63,90;Kunde and Sons;nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat;2/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U247;Toys;-1.068,15;Grady, Rempel and McCullough;in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar;25/11/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U248;Sports;445,20;Swift, Goyette and Waelchi;amet eleifend pede libero quis;12/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U249;Kids;-896,71;Ondricka-Adams;in libero ut massa volutpat convallis;23/01/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U250;Clothing;55,38;Fay, Stark and Goldner;id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac;30/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U251;Industrial;-376,92;Hickle, Kunze and Bogan;pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus;1/07/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U252;Industrial;262,31;Bernier Inc;integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla;1/03/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U253;Home;263,22;Sanford, Streich and Graham;pellentesque volutpat dui maecenas tristique;4/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U254;Jewelery;-676,13;Stokes-Donnelly;donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum;2/12/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U255;Automotive;-1.149,44;Weimann, Keebler and Hoppe;ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor;19/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U256;Music;-830,55;Miller-Wolff;cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien;29/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U257;Kids;172,47;Nitzsche, Murray and Turcotte;luctus cum sociis natoque penatibus et;24/03/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U258;Games;338,55;Weimann-Lueilwitz;semper sapien a libero;21/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U259;Shoes;69,58;Block, Mann and Hessel;magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum;9/12/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U260;Computers;440,72;Morar, Waters and Oberbrunner;erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi;2/02/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U261;Electronics;-608,75;Hintz, Cummings and Fritsch;pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus;6/11/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U262;Toys;-21,96;Bergstrom and Sons;sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat;2/01/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U263;Health;-488,33;Kerluke Inc;venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam;22/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U264;Kids;-105,97;Greenfelder LLC;vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent;18/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U265;Garden;-589,78;Quigley LLC;eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id;18/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U266;Health;-950,57;Runolfsson and Sons;nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada;16/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L U267;Outdoors;-171,41;Yundt, Conroy and Homenick;platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris;25/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U268;Health;-89,30;Abernathy-Olson;in blandit ultrices enim lorem ipsum dolor sit amet;10/05/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U269;Books;-865,51;Huel-Crooks;primis in faucibus orci luctus et;6/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U270;Grocery;-757,36;Steuber, Schultz and Gutkowski;nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede;11/04/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U271;Industrial;-504,98;Kihn Group;tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis;27/07/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U272;Books;-103,08;Bradtke-Christiansen;etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit;7/07/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U273;Home;-412,05;Ritchie Inc;habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum;15/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U274;Outdoors;-286,87;Marvin-Miller;;2/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U275;Sports;-375,45;Denesik LLC;eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula;18/09/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U276;Kids;277,05;Beier, Sipes and Schmeler;sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel;14/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U277;Clothing;-17,78;Bartell, Legros and Hartmann;sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non;25/07/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U278;Electronics;-913,92;Douglas and Sons;tristique est et tempus;6/01/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U279;Electronics;452,92;Williamson Inc;ut nulla sed accumsan felis ut;27/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U280;Grocery;-81,49;Gleason-Lubowitz;in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit;12/08/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U281;Tools;-1.155,64;Purdy, Waelchi and Hegmann;lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id;22/02/2021
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U282;Books;-689,33;Konopelski LLC;aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et;2/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U283;Kids;-1.162,98;Adams LLC;aliquam non mauris morbi non lectus aliquam sit amet diam;7/02/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U284;Sports;-1.184,55;Schroeder-Gerhold;;22/10/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U285;Games;-686,06;Johns-Streich;lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem;25/06/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U286;Home;-841,34;Morissette, Ward and Blanda;id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada;13/07/2020
Gisèle;Kleinplac;FR46 2485 4249 220L SC4L ISKL U287;Baby;-1.220,35;Hamill, Kuvalis and Pacocha;habitasse platea dictumst maecenas;8/04/2020
